# Team 0: Neural Nuts, Team 1: SixsevenPoker
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
16,Turn,1,-1,1,RAISE,22,0,0,"['6s', '9d']","['8d', '8s']","['5s', '8h', '7d', '2d']","['4s', '4h', 'Ah']","['4d', '9s', '7s']",15,15
16,Turn,0,-1,1,CALL,0,0,0,"['6s', '9d']","['8d', '8s']","['5s', '8h', '7d', '2d']","['4s', '4h', 'Ah']","['4d', '9s', '7s']",15,15
16,River,1,-1,1,RAISE,55,0,0,"['6s', '9d']","['8d', '8s']","['5s', '8h', '7d', '2d', '5d']","['4s', '4h', 'Ah']","['4d', '9s', '7s']",37,37
16,River,0,-1,1,FOLD,0,0,0,"['6s', '9d']","['8d', '8s']","['5s', '8h', '7d', '2d', '5d']","['4s', '4h', 'Ah']","['4d', '9s', '7s']",37,37
17,Pre-Flop,1,-38,38,CALL,0,0,0,"['5d', '9h', 'As', '7s', '4d']","['Ad', '2d', '7d', '5s', '9d']",[],[],[],1,1
17,Pre-Flop,0,-38,38,CHECK,0,0,0,"['5d', '9h', 'As', '7s', '4d']","['Ad', '2d', '7d', '5s', '9d']",[],[],[],2,2
17,Flop,0,-38,38,DISCARD,0,2,3,"['5d', '9h', 'As', '7s', '4d']","['Ad', '2d', '7d', '5s', '9d']","['8d', '6s', '8s']",[],[],2,2
17,Flop,1,-38,38,DISCARD,0,0,4,"['As', '7s']","['Ad', '2d', '7d', '5s', '9d']","['8d', '6s', '8s']","['5d', '9h', '4d']",[],2,2
17,Flop,0,-38,38,CHECK,0,0,0,"['As', '7s']","['Ad', '9d']","['8d', '6s', '8s']","['5d', '9h', '4d']","['2d', '7d', '5s']",2,2
17,Flop,1,-38,38,CHECK,0,0,0,"['As', '7s']","['Ad', '9d']","['8d', '6s', '8s']","['5d', '9h', '4d']","['2d', '7d', '5s']",2,2
17,Turn,0,-38,38,CHECK,0,0,0,"['As', '7s']","['Ad', '9d']","['8d', '6s', '8s', '3d']","['5d', '9h', '4d']","['2d', '7d', '5s']",2,2
17,Turn,1,-38,38,CHECK,0,0,0,"['As', '7s']","['Ad', '9d']","['8d', '6s', '8s', '3d']","['5d', '9h', '4d']","['2d', '7d', '5s']",2,2
17,River,0,-38,38,CHECK,0,0,0,"['As', '7s']","['Ad', '9d']","['8d', '6s', '8s', '3d', '4h']","['5d', '9h', '4d']","['2d', '7d', '5s']",2,2
17,River,1,-38,38,CHECK,0,0,0,"['As', '7s']","['Ad', '9d']","['8d', '6s', '8s', '3d', '4h']","['5d', '9h', '4d']","['2d', '7d', '5s']",2,2
18,Pre-Flop,0,-40,40,RAISE,4,0,0,"['9d', 'Ad', '7d', '9h', '5d']","['6s', '9s', '8s', '3d', '4h']",[],[],[],1,1
18,Pre-Flop,1,-40,40,CALL,0,0,0,"['9d', 'Ad', '7d', '9h', '5d']","['6s', '9s', '8s', '3d', '4h']",[],[],[],2,2
18,Flop,1,-40,40,DISCARD,0,1,2,"['9d', 'Ad', '7d', '9h', '5d']","['6s', '9s', '8s', '3d', '4h']","['7h', '6h', 'As']",[],[],6,6
18,Flop,0,-40,40,DISCARD,0,1,3,"['9d', 'Ad', '7d', '9h', '5d']","['9s', '8s']","['7h', '6h', 'As']",[],"['6s', '3d', '4h']",6,6
18,Flop,1,-40,40,RAISE,9,0,0,"['Ad', '9h']","['9s', '8s']","['7h', '6h', 'As']","['9d', '7d', '5d']","['6s', '3d', '4h']",6,6
18,Flop,0,-40,40,CALL,0,0,0,"['Ad', '9h']","['9s', '8s']","['7h', '6h', 'As']","['9d', '7d', '5d']","['6s', '3d', '4h']",6,6
18,Turn,1,-40,40,CHECK,0,0,0,"['Ad', '9h']","['9s', '8s']","['7h', '6h', 'As', '8h']","['9d', '7d', '5d']","['6s', '3d', '4h']",15,15
18,Turn,0,-40,40,RAISE,17,0,0,"['Ad', '9h']","['9s', '8s']","['7h', '6h', 'As', '8h']","['9d', '7d', '5d']","['6s', '3d', '4h']",15,15
18,Turn,1,-40,40,FOLD,0,0,0,"['Ad', '9h']","['9s', '8s']","['7h', '6h', 'As', '8h']","['9d', '7d', '5d']","['6s', '3d', '4h']",15,15
19,Pre-Flop,1,-25,25,RAISE,2,0,0,"['6d', '4s', '9s', '4h', '5d']","['5s', '9d', '7h', 'Ad', '3h']",[],[],[],1,1
19,Pre-Flop,0,-25,25,FOLD,0,0,0,"['6d', '4s', '9s', '4h', '5d']","['5s', '9d', '7h', 'Ad', '3h']",[],[],[],2,2
20,Pre-Flop,0,-27,27,CALL,0,0,0,"['8h', '3h', '7h', '7d', '2d']","['4d', '5s', '9h', '7s', '8s']",[],[],[],1,1
20,Pre-Flop,1,-27,27,CHECK,0,0,0,"['8h', '3h', '7h', '7d', '2d']","['4d', '5s', '9h', '7s', '8s']",[],[],[],2,2
20,Flop,1,-27,27,DISCARD,0,0,2,"['8h', '3h', '7h', '7d', '2d']","['4d', '5s', '9h', '7s', '8s']","['9s', '9d', '2s']",[],[],2,2
20,Flop,0,-27,27,DISCARD,0,2,3,"['8h', '3h', '7h', '7d', '2d']","['4d', '9h']","['9s', '9d', '2s']",[],"['5s', '7s', '8s']",2,2
20,Flop,1,-27,27,RAISE,3,0,0,"['7h', '7d']","['4d', '9h']","['9s', '9d', '2s']","['8h', '3h', '2d']","['5s', '7s', '8s']",2,2
20,Flop,0,-27,27,CALL,0,0,0,"['7h', '7d']","['4d', '9h']","['9s', '9d', '2s']","['8h', '3h', '2d']","['5s', '7s', '8s']",2,2
20,Turn,1,-27,27,RAISE,7,0,0,"['7h', '7d']","['4d', '9h']","['9s', '9d', '2s', '6d']","['8h', '3h', '2d']","['5s', '7s', '8s']",5,5
20,Turn,0,-27,27,CALL,0,0,0,"['7h', '7d']","['4d', '9h']","['9s', '9d', '2s', '6d']","['8h', '3h', '2d']","['5s', '7s', '8s']",5,5
20,River,1,-27,27,RAISE,18,0,0,"['7h', '7d']","['4d', '9h']","['9s', '9d', '2s', '6d', 'As']","['8h', '3h', '2d']","['5s', '7s', '8s']",12,12
20,River,0,-27,27,FOLD,0,0,0,"['7h', '7d']","['4d', '9h']","['9s', '9d', '2s', '6d', 'As']","['8h', '3h', '2d']","['5s', '7s', '8s']",12,12
21,Pre-Flop,1,-39,39,CALL,0,0,0,"['5h', '4h', '6h', '7h', '6d']","['8s', '2s', '7d', '4d', '8d']",[],[],[],1,1
21,Pre-Flop,0,-39,39,CHECK,0,0,0,"['5h', '4h', '6h', '7h', '6d']","['8s', '2s', '7d', '4d', '8d']",[],[],[],2,2
21,Flop,0,-39,39,DISCARD,0,0,3,"['5h', '4h', '6h', '7h', '6d']","['8s', '2s', '7d', '4d', '8d']","['7s', '5s', 'Ah']",[],[],2,2
21,Flop,1,-39,39,DISCARD,0,0,4,"['5h', '7h']","['8s', '2s', '7d', '4d', '8d']","['7s', '5s', 'Ah']","['4h', '6h', '6d']",[],2,2
21,Flop,0,-39,39,CHECK,0,0,0,"['5h', '7h']","['8s', '8d']","['7s', '5s', 'Ah']","['4h', '6h', '6d']","['2s', '7d', '4d']",2,2
21,Flop,1,-39,39,CHECK,0,0,0,"['5h', '7h']","['8s', '8d']","['7s', '5s', 'Ah']","['4h', '6h', '6d']","['2s', '7d', '4d']",2,2
21,Turn,0,-39,39,CHECK,0,0,0,"['5h', '7h']","['8s', '8d']","['7s', '5s', 'Ah', '9d']","['4h', '6h', '6d']","['2s', '7d', '4d']",2,2
21,Turn,1,-39,39,CHECK,0,0,0,"['5h', '7h']","['8s', '8d']","['7s', '5s', 'Ah', '9d']","['4h', '6h', '6d']","['2s', '7d', '4d']",2,2
21,River,0,-39,39,CHECK,0,0,0,"['5h', '7h']","['8s', '8d']","['7s', '5s', 'Ah', '9d', '8h']","['4h', '6h', '6d']","['2s', '7d', '4d']",2,2
21,River,1,-39,39,RAISE,3,0,0,"['5h', '7h']","['8s', '8d']","['7s', '5s', 'Ah', '9d', '8h']","['4h', '6h', '6d']","['2s', '7d', '4d']",2,2
21,River,0,-39,39,FOLD,0,0,0,"['5h', '7h']","['8s', '8d']","['7s', '5s', 'Ah', '9d', '8h']","['4h', '6h', '6d']","['2s', '7d', '4d']",2,2
22,Pre-Flop,0,-41,41,RAISE,4,0,0,"['Ad', '9s', '4s', 'Ah', '5d']","['8h', '6h', '3h', '2d', '6s']",[],[],[],1,1
22,Pre-Flop,1,-41,41,CALL,0,0,0,"['Ad', '9s', '4s', 'Ah', '5d']","['8h', '6h', '3h', '2d', '6s']",[],[],[],2,2
22,Flop,1,-41,41,DISCARD,0,0,1,"['Ad', '9s', '4s', 'Ah', '5d']","['8h', '6h', '3h', '2d', '6s']","['7s', 'As', '9h']",[],[],6,6
22,Flop,0,-41,41,DISCARD,0,0,3,"['Ad', '9s', '4s', 'Ah', '5d']","['8h', '6h']","['7s', 'As', '9h']",[],"['3h', '2d', '6s']",6,6
