# Team 0: SixsevenPoker, Team 1: SKT T1
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
13,Pre-Flop,1,152,-152,CALL,0,0,0,"['6h', '4s', '8d', '5h', '2h']","['6s', 'Ah', '2s', '4h', '3h']",[],[],[],1,1
13,Pre-Flop,0,152,-152,CHECK,0,0,0,"['6h', '4s', '8d', '5h', '2h']","['6s', 'Ah', '2s', '4h', '3h']",[],[],[],2,2
13,Flop,0,152,-152,DISCARD,0,0,2,"['6h', '4s', '8d', '5h', '2h']","['6s', 'Ah', '2s', '4h', '3h']","['8s', '3d', 'As']",[],[],2,2
13,Flop,1,152,-152,DISCARD,0,1,4,"['6h', '8d']","['6s', 'Ah', '2s', '4h', '3h']","['8s', '3d', 'As']","['4s', '5h', '2h']",[],2,2
13,Flop,0,152,-152,CHECK,0,0,0,"['6h', '8d']","['Ah', '3h']","['8s', '3d', 'As']","['4s', '5h', '2h']","['6s', '2s', '4h']",2,2
13,Flop,1,152,-152,RAISE,2,0,0,"['6h', '8d']","['Ah', '3h']","['8s', '3d', 'As']","['4s', '5h', '2h']","['6s', '2s', '4h']",2,2
13,Flop,0,152,-152,CALL,0,0,0,"['6h', '8d']","['Ah', '3h']","['8s', '3d', 'As']","['4s', '5h', '2h']","['6s', '2s', '4h']",2,2
13,Turn,0,152,-152,CHECK,0,0,0,"['6h', '8d']","['Ah', '3h']","['8s', '3d', 'As', '9h']","['4s', '5h', '2h']","['6s', '2s', '4h']",4,4
13,Turn,1,152,-152,RAISE,4,0,0,"['6h', '8d']","['Ah', '3h']","['8s', '3d', 'As', '9h']","['4s', '5h', '2h']","['6s', '2s', '4h']",4,4
13,Turn,0,152,-152,FOLD,0,0,0,"['6h', '8d']","['Ah', '3h']","['8s', '3d', 'As', '9h']","['4s', '5h', '2h']","['6s', '2s', '4h']",4,4
14,Pre-Flop,0,148,-148,CALL,0,0,0,"['As', '4s', '8s', '9h', '3h']","['4h', '5s', '6s', '3s', 'Ah']",[],[],[],1,1
14,Pre-Flop,1,148,-148,RAISE,4,0,0,"['As', '4s', '8s', '9h', '3h']","['4h', '5s', '6s', '3s', 'Ah']",[],[],[],2,2
14,Pre-Flop,0,148,-148,CALL,0,0,0,"['As', '4s', '8s', '9h', '3h']","['4h', '5s', '6s', '3s', 'Ah']",[],[],[],2,2
14,Flop,1,148,-148,DISCARD,0,2,4,"['As', '4s', '8s', '9h', '3h']","['4h', '5s', '6s', '3s', 'Ah']","['7h', '7d', '9s']",[],[],6,6
14,Flop,0,148,-148,DISCARD,0,0,3,"['As', '4s', '8s', '9h', '3h']","['6s', 'Ah']","['7h', '7d', '9s']",[],"['4h', '5s', '3s']",6,6
14,Flop,1,148,-148,CHECK,0,0,0,"['As', '9h']","['6s', 'Ah']","['7h', '7d', '9s']","['4s', '8s', '3h']","['4h', '5s', '3s']",6,6
14,Flop,0,148,-148,RAISE,7,0,0,"['As', '9h']","['6s', 'Ah']","['7h', '7d', '9s']","['4s', '8s', '3h']","['4h', '5s', '3s']",6,6
14,Flop,1,148,-148,CALL,0,0,0,"['As', '9h']","['6s', 'Ah']","['7h', '7d', '9s']","['4s', '8s', '3h']","['4h', '5s', '3s']",6,6
14,Turn,1,148,-148,CHECK,0,0,0,"['As', '9h']","['6s', 'Ah']","['7h', '7d', '9s', '4d']","['4s', '8s', '3h']","['4h', '5s', '3s']",13,13
14,Turn,0,148,-148,RAISE,15,0,0,"['As', '9h']","['6s', 'Ah']","['7h', '7d', '9s', '4d']","['4s', '8s', '3h']","['4h', '5s', '3s']",13,13
14,Turn,1,148,-148,FOLD,0,0,0,"['As', '9h']","['6s', 'Ah']","['7h', '7d', '9s', '4d']","['4s', '8s', '3h']","['4h', '5s', '3s']",13,13
15,Pre-Flop,1,161,-161,CALL,0,0,0,"['9h', '8s', 'As', '8d', 'Ad']","['3d', '4d', '7d', 'Ah', '9d']",[],[],[],1,1
15,Pre-Flop,0,161,-161,RAISE,3,0,0,"['9h', '8s', 'As', '8d', 'Ad']","['3d', '4d', '7d', 'Ah', '9d']",[],[],[],2,2
15,Pre-Flop,1,161,-161,CALL,0,0,0,"['9h', '8s', 'As', '8d', 'Ad']","['3d', '4d', '7d', 'Ah', '9d']",[],[],[],2,2
15,Flop,0,161,-161,DISCARD,0,1,3,"['9h', '8s', 'As', '8d', 'Ad']","['3d', '4d', '7d', 'Ah', '9d']","['3s', '8h', '6d']",[],[],5,5
15,Flop,1,161,-161,DISCARD,0,2,4,"['8s', '8d']","['3d', '4d', '7d', 'Ah', '9d']","['3s', '8h', '6d']","['9h', 'As', 'Ad']",[],5,5
15,Flop,0,161,-161,RAISE,7,0,0,"['8s', '8d']","['7d', '9d']","['3s', '8h', '6d']","['9h', 'As', 'Ad']","['3d', '4d', 'Ah']",5,5
15,Flop,1,161,-161,CALL,0,0,0,"['8s', '8d']","['7d', '9d']","['3s', '8h', '6d']","['9h', 'As', 'Ad']","['3d', '4d', 'Ah']",5,5
15,Turn,0,161,-161,RAISE,18,0,0,"['8s', '8d']","['7d', '9d']","['3s', '8h', '6d', '2s']","['9h', 'As', 'Ad']","['3d', '4d', 'Ah']",12,12
15,Turn,1,161,-161,FOLD,0,0,0,"['8s', '8d']","['7d', '9d']","['3s', '8h', '6d', '2s']","['9h', 'As', 'Ad']","['3d', '4d', 'Ah']",12,12
16,Pre-Flop,0,173,-173,RAISE,2,0,0,"['Ah', '3s', '6s', 'As', '8s']","['2s', '7s', 'Ad', '6h', '9h']",[],[],[],1,1
16,Pre-Flop,1,173,-173,FOLD,0,0,0,"['Ah', '3s', '6s', 'As', '8s']","['2s', '7s', 'Ad', '6h', '9h']",[],[],[],2,2
17,Pre-Flop,1,175,-175,CALL,0,0,0,"['4d', '5d', '7s', '3s', '5s']","['7d', '2s', '9h', '6d', '2h']",[],[],[],1,1
17,Pre-Flop,0,175,-175,CHECK,0,0,0,"['4d', '5d', '7s', '3s', '5s']","['7d', '2s', '9h', '6d', '2h']",[],[],[],2,2
17,Flop,0,175,-175,DISCARD,0,1,4,"['4d', '5d', '7s', '3s', '5s']","['7d', '2s', '9h', '6d', '2h']","['9s', 'As', '6h']",[],[],2,2
17,Flop,1,175,-175,DISCARD,0,2,3,"['5d', '5s']","['7d', '2s', '9h', '6d', '2h']","['9s', 'As', '6h']","['4d', '7s', '3s']",[],2,2
